drug_name,ingredients,usage_count
파로마정(프로시클리딘염산염)_(5mg/1정),procyclidine hydrochloride,422
다파원정5mg(다파글리플로진시트르산)_(7.35mg/1정),dapagliflozin citric acid (as dapagliflozin),422
비리바정(테노포비르디소프록실푸마르산염)_(0.3g/1정),tenofovir disoproxil fumarate,422
피타스토정2밀리그램(피타바스타틴칼슘)_(2mg/1정),pitavastatin calcium,422
알파칼연질캡슐(알파칼시돌)_(0.5㎍/1캡슐),alfacalcidol,422
뉴베타주2mL(디클로페낙β-디메틸아미노에탄올)_(90mg/2mL),diclofenac-β-dimethyl-aminoethanol,422
테넬디엠서방정10/500밀리그램_(1정),metformin hydrochloride,422
사포엠정100mg(사르포그렐레이트염산염)_(0.1g/1정),sarpogrelate hydrochloride,422
아카브정60/20밀리그램_(1정),atorvastatin calcium (as atorvastatin),422
트윈엑스정40/5밀리그램_(1정),amlodipine besylate (as amlodipine),422
아발탄에이플러스정5/80/10밀리그램_(1정),amlodipine besylate (as amlodipine),422
발탄엑스정5/160mg_(1정),amlodipine besylate (as amlodipine),422
울트라뉴정_(1정),acetaminophen,421
미르텔플러스정40/12.5밀리그램_(1정),hydrochlorothiazide,421
하이콘티서방정_(1정),acetaminophen,421
팔리스펜서방정9mg(팔리페리돈)_(9mg/1정),paliperidone,421
크래바스정10mg(로수바스타틴칼슘)_(10.4mg/1정),rosuvastatin calcium (as rosuvastatin),421
탐스로진서방정0.2밀리그램(탐스로신염산염)_(0.2mg/1정),tamsulosin hydrochloride,421
프레탑캡슐75밀리그램(프레가발린)_(75mg/1캡슐),Pregabalin,421
센리카캡슐50밀리그램(프레가발린)_(50mg/1캡슐),pregabalin,421
부광켈론정(베탁솔롤염산염)_(20mg/1정),betaxolol hydrochloride,421
레믹실오디티정30밀리그램(미르타자핀)_(30mg/1정),mirtazapine,421
살론주500밀리그람(메칠프레드니솔론나트륨호박산염)_(0.6628g/1병),methylprednisolone sodium succinate (as methylprednisolone),420
라리칸캡슐150밀리그램(프레가발린)_(0.15g/1캡슐),pregabalin,420
멕소자임정_(1정),metoclopramide hydrochloride (as metoclopramide),420
제비닉스정200밀리그램(에슬리카르바제핀아세테이트(미분화))_(0.2g/1정),eslicarbazepine acetate,420
투발타캡슐60밀리그램(둘록세틴염산염)_(67.3mg/1캡슐),duloxetine hydrochloride (as duloxetine),420
아일리아프리필드시린지(애플리버셉트)_(7.08mg/0.177mL),aflibercept,420
케이슈머산(폴리스티렌설폰산칼슘)_(5g/5g),polystyrene sulfonate calcium,420
테비실정(테르비나핀염산염)_(0.140625g/1정),terbinafine hydrochloride (as terbinafine),419
렉사젠정10밀리그램(에스시탈로프람옥살산염)_(12.77mg/1정),escitalopram oxalate (as escitalopram),419
거드액(알긴산나트륨)_(1g/20mL),sodium alginate,419
디알큐점안액(디쿠아포솔나트륨)(1회용)_(12mg/0.4mL),diquafosol sodium,419
유레민정0.2밀리그램(데스모프레신아세트산염)_(0.2mg/1정),desmopressin acetate (as desmopressin),419
실로버서방캡슐200밀리그램(실로스타졸)_(0.2g/1캡슐),cilostazol(micronized),419
지엘아세트아미노펜정_(0.5g/1정),acetaminophen,419
실루빈연질캡슐(밀크시슬엑스)_(0.175g/1캡슐),milk thistle fruit ext.,419
티보리시정2.5밀리그램(티볼론)_(2.5mg/1정),tibolone,418
디로바정10mg(암로디핀베실산염)_(13.889mg/1정),amlodipine besylate (as amlodipine),418
"프리클란정375밀리그램(아목시실린수화물, 묽은클라불란산칼륨(2:1))_(1정)",amoxicillin,418
로티지연질캡슐(오메가-3-산에틸에스테르90)_(1g/1캡슐),"omega-3-acid ethyl esters90 (as EPA ethylester   0.46g, DHA ethylester   0.38g)",418
이텍스로수바스타틴칼슘정20mg_(20.8mg/1정),rosuvastatin calcium (as rosuvastatin),418
로텍정(세티리진염산염)(수출명:ZINRYTECTabs)_(10mg/1정),cetirizine dihydrochloride,418
에피나원정(에피나스틴염산염)_(10mg/1정),epinastine hydrochloride,418
리큅피디정4밀리그램(로피니롤염산염)_(4.56mg/1정),ropinirole hydrochloride (as ropinirole),417
탐스트로서방정0.4밀리그램(탐스로신염산염)_(0.4mg/1정),tamsulosin hydrochloride,417
브로나점안액(브롬페낙나트륨수화물)(1회용)_(0.4mg/0.4mL),bromfenac sodium sesquihydrate,417
비프로정20밀리그램(프로피베린염산염)_(20mg/1정),propiverine hydrochloride,417
엑스포르정10/160밀리그램_(1정),amlodipine besylate (as amlodipine),417
리프로텐정(리마프로스트알파덱스)_(0.16667mg/1정),limaprost α-cyclodextrin (as limaprost),417
캠푸토주(이리노테칸염산염)_(0.1g/5mL),irinotecan hydrochloride,416
그리마린정(글리메피리드)_(2mg/1정),glimepiride,416
둘로틴캡슐30밀리그램(둘록세틴염산염)_(33.7mg/1캡슐),duloxetine hydrochloride (as duloxetine),416
이텍스세프트리악손주1그람(세프트리악손나트륨수화물)_(1g/1병),ceftriaxone sodium hydrate,416
텔미콜정40밀리그램(텔미사르탄)_(40mg/1정),telmisartan,416
프레오린캡슐150밀리그램(프레가발린)_(0.15g/1캡슐),pregabalin,416
코스카정100mg(로사르탄칼륨)_(0.1g/1정),losartan potassium (as losartan),416
핀스타정5밀리그램(피나스테리드)_(5mg/1정),finasteride,415
다나콕스정30밀리그램(에토리콕시브)_(30mg/1정),etoricoxib,415
에소멜정40밀리그램(에스오메프라졸마그네슘이수화물)_(43.38mg/1정),esomeprazole magnesium (as esomeprazol),415
아이맥스이오헥솔350주_(37.75g/50mL),iohexol,415
"시타메트엑스알서방정50/1000밀리그램(시타글립틴, 메트포르민)_(1정)",metformin hydrochloride,415
베아토린정10/20_(1정),ezetimibe,415
우소산정100밀리그램(우르소데옥시콜산)_(0.1g/1정),ursodeoxycholic acid,415
타로신서방정0.4밀리그램(탐스로신염산염)_(0.4mg/1정),tamsulosin hydrochloride,414
글리아나연질캡슐(콜린알포세레이트)_(0.4g/1캡슐),choline alfoscerate,414
유니헥솔주350(이오헥솔)_(113.25g/150mL),iohexol,414
카디아젬정30밀리그램(딜티아젬염산염)_(30mg/1정),diltiazem hydrochloride,414
미르텔정20밀리그램(텔미사르탄)_(20mg/1정),telmisartan,414
텔미르플러스정40/12.5밀리그램_(1정),hydrochlorothiazide,414
바스타젯정10/20밀리그램_(1정),atorvastatin calcium(as atorvastatin),414
"도타렘주프리필드시린지_(메글루민가도테레이트, 3.769g/10mL)",meglumine gadoterate,414
아모스타정40/10mg_(1정),amlodipine besylate (as amlodipine),414
안토옥시에이취알정(티옥트산)_(0.6g/1정),thioctic acid(α-lipoic acid),413
테네로엠서방정10/750밀리그램_(1정),metformin hydrochloride,413
아로틴플러스정10/10밀리그램(에제티미브/아토르바스타틴칼슘삼수화물)_(1정),atorvastatin calcium(as atorvastatin),413
바스핀지속정(펠로디핀)_(5mg/1정),felodipine,413
니지시드캡슐150mg(니자티딘)_(0.15g/1캡슐),nizatidine,413
가도브릭스프리필드실린지주(가도부트롤)_(4.23304g/7mL),gadobutrol,413
라이트시프로점이현탁액_(5mL),ciprofloxacin hydrochloride (as ciprofloxacin),412
유박신주750mg(설박탐나트륨·암피실린나트륨)_(1병),ampicillin sodium,412
피나론정(피나스테리드)_(5mg/1정),finasteride,412
뉴록시캄캡슐7.5밀리그램(멜록시캄)_(7.5mg/1캡슐),meloxicam,412
에이엠살탄정40/5밀리그램_(1정),amlodipine besylate (as amlodipine),412
파비스오플록사신정_(0.1g/1정),ofloxacin,412
씨르텔미정80밀리그램(텔미사르탄)_(80mg/1정),telmisartan,411
바헬바레스피맷_(60회)(리필용),olodaterol hydrochloride (as olodaterol),411
팜시쿨정(팜시클로비르)_(0.25g/1정),famciclovir,411
판토프라정20밀리그람(판토프라졸나트륨세스키히드레이트)_(22.6mg/1정),pantoprazole sodium (as pantoprazole),411
탐로신서방정(염산탐스로신)_(0.2mg/1정),tamsulosin hydrochloride,411
일양노이겔현탁액(규산알루민산마그네슘)_(1.00005g/15mL),magnesium aluminum silicate,411
뉴비카정5/20mg_(1정),amlodipine besylate (as amlodipine),411
이노엔세포탁심나트륨주2그램(수출명:세포린주2그램)_(2g/1병),cefotaxime sodium,410
글리푸롤주_(200mL),fructose,410
대원메게스트롤아세테이트현탁액_(0.4g/10mL),megestrol acetate,410
심바로틴정20밀리그람(심바스타틴)_(20mg/1정),simvastatin,410
명인디아제팜주_(10mg/2mL),diazepam,410
부테롤패취1밀리그램(툴로부테롤)_(2.25X2.25㎠/1매),tulobuterol,410
일양바이오팜시클로비르정250밀리그램_(0.25g/1정),famciclovir,410
베포린정(베포타스틴살리실산염)_(9.64mg/1정),bepotastine salicylate (as bepotastine),409
올멕포스에이치정5/40/12.5밀리그램_(1정),amlodipine besylate (as amlodipine),409
유트렌정_(1정),acetaminophen,409
트윈맥스정40/10밀리그램 _(1정),amlodipine besylate (as amlodipine),409
테베텐플러스정_(1정),eprosartan mesylate (as eprosartan),409
클로피도정(클로피도그렐황산수소염)_(97.875mg/1정),clopidogrel bisulfate (as clopidogrel),409
메가터빈정(테르비나핀염산염)_(0.140625g/1정),terbinafine hydrochloride (as terbinafine),409
메타트레이스에프디지-10(2-데옥시-2-플루오로-D-글루코스(18F))액,2-deoxy-2-fluoro-D-glucose (18F) injection,409
올딥에이치씨티정10/40/12.5밀리그램_(1정),amlodipine besylate (as amlodipine),409
움카민시럽(펠라고니움시도이데스추출액)_(171.6g/1000mL),pelargonium sidoides 11% ethanol ext.(1→8~10)ㆍglycerin mixed solution(8:2),408
디멘스타정(콜린알포세레이트)_(0.4g/1정),choline alfoscerate,408
몬테원정10mg(몬테루카스트나트륨)_(10.4mg/1정),montelukast sodium (as montelukast),408
제이알글리메피리드정_(2mg/1정),glimepiride,408
파메졸캡슐150밀리그램(플루코나졸)_(0.15g/1캡슐),fluconazole,408
프라스탄정10밀리그람(프라바스타틴나트륨)_(10mg/1정),pravastatin sodium,408
휴다트연질캡슐0.5밀리그램(두타스테리드)_(0.5mg/1캡슐),dutasteride,408
브이반플러스정160/12.5밀리그램_(1정),hydrochlorothiazide,408
벨프란정10mg(라베프라졸나트륨)_(10mg/1정),rabeprazole sodium,408
무코씨엘정(레바미피드)_(0.1g/1정),rebamipide,408
트루시타정100밀리그램(시타글립틴염산염수화물)_(0.1134g/1정),sitagliptin hydrochloride hydrate (as sitagliptin),408
제이옥틴에이치알정(티옥트산)_(0.6g/1정),thioctic acid(α-lipoic acid),407
포다글정10밀리그램(다파글리플로진프로판디올수화물)_(12.3mg/1정),dapagliflozin propanediol hydrate (as dapagliflozin),407
플라메드정(클로피도그렐황산염)[수출명:플라독스정(FLADOXTablet)_(97.875mg/1정),clopidogrel bisulfate (as clopidogrel),407
티피로신서방캡슐0.4밀리그램(탐스로신염산염)_(0.4mg/1캡슐),tamsulosin hydrochloride,407
일양바이오염산시프로플록사신정_(0.291g/1정),ciprofloxacin hydrochloride (as ciprofloxacin),407
테넬엠서방정20/1000밀리그램_(1정),metformin hydrochloride,407
올메로핀에이치씨티정5/40/12.5밀리그램_(1정),amlodipine besylate (as amlodipine),407
프레가바캡슐75mg(프레가발린)_(75mg/1캡슐),Pregabalin,407
이메프라정20밀리그램(에스오메프라졸마그네슘이수화물)_(21.69mg/1정),esomeprazole magnesium (as esomeprazol),407
데카펩틸-데포(트립토렐린아세트산염)_(4.12mg/1관),triptorelin acetate (as triptorelin),407
피지오닐액2.5%_(2000mL),calcium chloride dihydrate,407
제이비카에이치씨티정5/20/12.5밀리그램_(1정),amlodipine besylate (as amlodipine),406
아토로우엠정10/10밀리그램_(1정),atorvastatin calcium(as atorvastatin),406
타코실_(23.04㎠/1매),fibrinogen,406
씨티릴정(글리메피리드)_(2mg/1정),glimepiride,406
이노엔레보플록사신주_(0.76869g/150mL),levofloxacin,406
타크로인캡슐(타크로리무스수화물)_(1.02mg/1캡슐),tacrolimus hydrate (as tacrolimus),406
클낙점안액(디클로페낙나트륨)_(6mg/6mL),diclofenac sodium,405
클로베타크림(클로베타솔프로피오네이트)_(0.25g/500g),clobetasol propionate,405
사포칸SR정300밀리그램(사르포그렐레이트염산염)_(0.3g/1정),sarpogrelate Hydrochloride,405
루세틴캡슐(플루옥세틴염산염)_(22.4mg/1캡슐),fluoxetine hydrochloride (as fluoxetine),405
바라크로스정0.5밀리그램(엔테카비르)_(0.53mg/1정),entecavir,405
피로메트정15/850밀리그램_(1정),metformin hydrochloride,405
로사졸씨알캡슐200밀리그램(실로스타졸)_(0.2g/1캡슐),cilostazol(micronized),404
포스페넴주1그램(메로페넴삼수화물)_(1g/1병),meropenem,404
아제인캅셀(아세칠시스테인)_(0.2g/1캡슐),acetylcysteine,404
프레졸엘지(에이액)_(10L),acetic acid,404
국제로잘탄플러스정_(1정),hydrochlorothiazide,404
스캔룩스370주사액(이오파미돌)_(377.5g/500mL),iopamidol,404
에스람정10밀리그램(에스시탈로프람옥살산염)_(12.77mg/1정),escitalopram oxalate (as escitalopram),404
휴크라정625밀리그램(아목시실린ㆍ클라불란산칼륨 (4:1))_(1정),amoxicillin,404
동광둘록세틴캡슐30밀리그램(둘록세틴염산염)_(33.7mg/1캡슐),duloxetine hydrochloride (as duloxetine),403
가스탁서방정15밀리그램(모사프리드시트르산염수화물)_(15.88mg/1정),mosapride citrate,403
사미온정(니세르골린)_(5mg/1정),nicergoline,403
자리오연고_(30g),betamethasone dipropionate,403
엑시비탄정5/160밀리그램_(1정),amlodipine besylate (as amlodipine),403
젤독스캡슐60밀리그램(염산지프라시돈일수화물)_(67.95mg/1캡슐),ziprasidone hydrochloride monohydrate (as ziprasidone),403
로슈바정5mg(로수바스타틴칼슘)_(5.2mg/1정),rosuvastatin calcium (as rosuvastatin),402
몰시톤정4밀리그람(몰시도민)_(4mg/1정),molsidomin,402
엡클루사정_(1정),sofosbuvir,402
글리틴정(콜린알포세레이트)_(0.4g/1정),choline alfoscerate,402
썬리듬캡슐50밀리그램(필시카이니드염산염)_(50mg/1캡슐),pilsicainide hydrochloride,402
메디레이300주(이오헥솔)_(19.41g/30mL),iohexol,402
실리세프연질캡슐(밀크시슬열매건조엑스)_(0.175g/1캡슐),milk thistle fruit ext.,401
리피스톱정40밀리그램(아토르바스타틴칼슘삼수화물)_(43.4mg/1정),atorvastatin calcium (as atorvastatin),401
듀오메디정(폴리카르보필칼슘)_(0.625g/1정),calcium polycarbophil,401
아이맥스이오헥솔300주_(80.875g/125mL),iohexol,401
테노포린정(테노포비르디소프록실)_(0.245g/1정),tenofovir disoproxil,401
세비엠에이치씨티정5/20/12.5밀리그램_(1정),amlodipine besylate (as amlodipine),401
셀베스타캡슐(세레콕시브)_(0.2g/1캡슐),celecoxib,401
캄토프주(이리노테칸염산염)_(0.1g/5mL),irinotecan hydrochloride,401
니후루겐정(탈니플루메이트)_(0.37g/1정),talniflumate,401
피엠에스둘록세틴캡슐30mg(둘록세틴염산염)_(33.7mg/1캡슐),duloxetine hydrochloride (as duloxetine),401
아이비글로불린에스엔주10%(글리신 첨가 사람면역글로불린[pH4.8])_(10g/100mL),human immunoglobulin G(폴리에칠렌글리콜처리),401
리페낙점안액(디클로페낙나트륨)_(6mg/6mL),diclofenac sodium,400
에이알비-아이비정(이르베사르탄)_(0.15g/1정),irbesartan,400
"암로잘탄정5/50밀리그램(암로디핀, 로사르탄칼륨)_(1정)",amlodipine besylate (as amlodipine),400
심바티브정10/20_(1정),ezetimibe,400
미쎄라프리필드주100μg/0.3mL(메톡시폴리에칠렌 글리콜-에포에틴 베타)_(0.1mg/0.3mL),methoxy polyethylene glycol-epoetin β,400
나제아주사액0.3밀리그람(라모세트론염산염)_(0.3mg/2mL),ramosetron hydrochloride,399
에스디올하프정_(28정),estradiol hemihydrate (as estradiol),399
아트라쿨서방정_(1정),acetaminophen,399
에스디클로정75mg(클로피도그렐황산염)_(97.875mg/1정),clopidogrel bisulfate (as clopidogrel),399
피오스정(피오글리타존염산염)_(16.53mg/1정),pioglitazone hydrochloride (as pioglitazone),399
사폴서방정300밀리그램(사르포그렐레이트염산염)_(0.3g/1정),sarpogrelate Hydrochloride,399
테네필플러스서방정10/750밀리그램_(1정),metformin hydrochloride,399
스타디핀정(암로디핀말레산염)_(6.42mg/1정),amlodipine maleate (as amlodipine),399
리피토엠서방정10/500밀리그램_(1정),atorvastatin calcium (as atorvastatin),399
요시케어정5밀리그램(솔리페나신숙신산염)_(5mg/1정),solifenacin succinate,399
에소마크듀오정20/800밀리그램_(1정),esomeprazole magnesium (as esomeprazole),399
