1category,code,disease_names,patient_count,occurrence_count
unique_disease_codes,AD4100,"[""(양방)신장의 행동양식 불명 또는 미상의 신생물 오른쪽"",""(양방)신장의 행동양식 불명 또는 미상의 신생물, 오른쪽""]",66,129
unique_disease_codes,AN80,"[""(양방)자궁내막증""]",66,125
unique_disease_codes,AK257,"[""(양방)출혈 또는 천공이없는 만성 위궤양""]",66,107
unique_disease_codes,AA083,"[""(양방)기타 바이러스장염""]",66,106
unique_disease_codes,AT518,"[""(양방)기타 알코올의 독성효과""]",66,75
unique_disease_codes,AM3521,"[""(양방)위장증상을 동반한 베체트병""]",65,1159
unique_disease_codes,AD613,"[""(양방)특발성 무형성빈혈""]",65,949
unique_disease_codes,AL803,"[""(양방)하지의 백반증""]",65,686
unique_disease_codes,AQ245,"[""(양방)관상동맥혈관의 기형""]",65,412
unique_disease_codes,AI972,"[""(양방)유방절제후림프부종증후군""]",65,400
unique_disease_codes,AM6622,"[""(양방)신근힘줄의 자연파열 위팔"",""(양방)신근힘줄의 자연파열, 위팔""]",65,364
unique_disease_codes,AM6010,"[""(양방)간질성 근염, 여러 부위"",""(양방)간질성 근염 여러 부위""]",65,349
unique_disease_codes,AF108,"[""(양방)알코올사용에 의한 기타 정신 및 행동 장애""]",65,342
unique_disease_codes,BS9290,"[""(한방)발의 상세불명 골절, 폐쇄성"",""(한방)발의 상세불명 골절 폐쇄성""]",65,323
unique_disease_codes,AE215,"[""(양방)상세불명의 부갑상선의 장애""]",65,285
unique_disease_codes,BL259,"[""(한방)상세불명 원인의 상세불명의 접촉피부염""]",65,278
unique_disease_codes,AD519,"[""(양방)상세불명의 비타민B12결핍빈혈""]",65,267
unique_disease_codes,BM7795,"[""(한방)상세불명의 골부착부병증 골반 부분 및 대퇴"",""(한방)상세불명의 골부착부병증, 골반 부분 및 대퇴""]",65,258
unique_disease_codes,AM8585,"[""(양방)골밀도 및 구조의 기타 명시된 장애, 골반 부분 및 대퇴"",""(양방)골밀도 및 구조의 기타 명시된 장애 골반 부분 및 대퇴""]",65,209
unique_disease_codes,C327,"[""(약국)피부 및 피하조직/발적""]",65,208
unique_disease_codes,AM531,"[""(양방)경추상완증후군""]",65,202
unique_disease_codes,AR450,"[""(양방)신경질""]",65,187
unique_disease_codes,AZ310,"[""(양방)과거 불임시술 이후의 난관 또는 정관 성형술""]",65,182
unique_disease_codes,BM6096,"[""(한방)상세불명의 근염, 아래다리"",""(한방)상세불명의 근염 아래다리""]",65,177
unique_disease_codes,AM4721,"[""(양방)신경뿌리병증을 동반한 기타 척추증, 후두환축부"",""(양방)신경뿌리병증을 동반한 기타 척추증 후두환축부""]",65,151
unique_disease_codes,AM7974,"["""",""(양방)섬유근통 손"",""(양방)섬유근통, 손""]",65,147
unique_disease_codes,AG991,"[""(양방)달리 분류된 기타 질환에서의 자율신경계통의 기타 장애""]",65,132
unique_disease_codes,AE1463,"[""(양방)저혈당을 동반한 상세불명의 당뇨병""]",65,131
unique_disease_codes,AO11,"[""(양방)만성 고혈압에 겹친 전자간""]",65,131
unique_disease_codes,AT886,"[""(양방)적절히 투여된 올바른 약물 또는 약제의 유해작용에 의한 아나필락시스쇼크""]",65,127
unique_disease_codes,AM543,"[""(양방)좌골신경통""]",65,124
unique_disease_codes,AS2021,"[""(양방)흉곽후벽의 타박상""]",65,107
unique_disease_codes,AI950,"[""(양방)특발성 저혈압""]",65,105
unique_disease_codes,AH9111,"[""(양방)노년난청 양쪽"",""(양방)노년난청, 양쪽""]",65,101
unique_disease_codes,AM6250,"[""(양방)달리 분류되지 않은 근육 소모 및 위축 여러 부위"",""(양방)달리 분류되지 않은 근육 소모 및 위축, 여러 부위""]",65,94
unique_disease_codes,AN459,"[""(양방)농양을 동반하지 않은 고환염 부고환염 및 부고환-고환염"",""(양방)농양을 동반하지 않은 고환염, 부고환염 및 부고환-고환염""]",65,91
unique_disease_codes,AE1422,"[""(양방)말기신장병을 동반한 상세불명의 당뇨병(N08.3*)""]",64,620
unique_disease_codes,AQ980,"[""(양방)클라인펠터증후군, 핵형 47, XXY"",""(양방)클라인펠터증후군 핵형 47 XXY""]",64,595
unique_disease_codes,AS68103,"[""(양방)왼쪽 가운데손가락의 외상성 경지골 절단(완전)(부분)""]",64,316
unique_disease_codes,AB180,"[""(양방)델타-병원체가 있는 만성 바이러스B형간염""]",64,316
unique_disease_codes,BM2451,"[""(한방)관절의 구축 어깨부분"",""(한방)관절의 구축, 어깨부분""]",64,223
unique_disease_codes,AM7186,"[""(양방)기타 명시된 윤활낭병증, 아래다리"",""(양방)기타 명시된 윤활낭병증 아래다리""]",64,215
unique_disease_codes,AK631,"[""(양방)장의 천공(비외상성)""]",64,199
unique_disease_codes,AH26280,"[""(양방)기타 합병백내장, 오른쪽"",""(양방)기타 합병백내장 오른쪽""]",64,196
unique_disease_codes,BS7608,"[""(한방)엉덩이의 근육 및 힘줄의 손상, 기타 및 상세불명의 손상"",""(한방)엉덩이의 근육 및 힘줄의 손상 기타 및 상세불명의 손상""]",64,183
unique_disease_codes,BU791,"[""(한방)비위양허증(脾胃陽虛證)""]",64,179
unique_disease_codes,BM7093,"[""(한방)사용, 과용 및 압박에 관련된 상세불명의 연조직장애, 아래팔"",""(한방)사용 과용 및 압박에 관련된 상세불명의 연조직장애 아래팔""]",64,174
unique_disease_codes,AR628,"[""(양방)기대되는 정상적 생리학적 발달의 기타 결여""]",64,171
unique_disease_codes,AK565,"[""(양방)폐색을 동반한 장유착[띠]""]",64,160
unique_disease_codes,AH3559,"[""(양방)상세불명의 유전성 망막디스트로피""]",64,160
unique_disease_codes,AK8041,"[""(양방)폐색을 동반한 담낭염을 동반한 담관결석""]",64,152
unique_disease_codes,AM2598,"[""(양방)상세불명의 관절장애, 기타 부분"",""(양방)상세불명의 관절장애 기타 부분""]",64,147
unique_disease_codes,BM5394,"[""(한방)상세불명의 등병증 흉추부"",""(한방)상세불명의 등병증, 흉추부""]",64,145
unique_disease_codes,AK564,"[""(양방)장의 기타 감입""]",64,130
unique_disease_codes,AA6008,"[""(양방)기타 및 상세불명의 비뇨생식관의 헤르페스바이러스감염""]",64,122
unique_disease_codes,AM2544,"[""(양방)관절의 삼출액 손"",""(양방)관절의 삼출액, 손""]",64,118
unique_disease_codes,AL816,"[""(양방)멜라닌형성이 감소된 기타 장애""]",64,116
unique_disease_codes,AJ030,"[""(양방)연쇄알균편도염""]",64,103
unique_disease_codes,AL813,"[""(양방)밀크커피색반점""]",64,96
unique_disease_codes,AR401,"[""(양방)혼미""]",64,90
unique_disease_codes,AZ722,"[""(양방)약물사용에 관련된 문제""]",64,88
unique_disease_codes,AK800,"[""(양방)급성 담낭염을 동반한 담낭의 결석""]",64,82
unique_disease_codes,AM131,"[""(양방)달리 분류되지 않은 단일관절염""]",64,82
unique_disease_codes,AK069,"[""(양방)잇몸 및 무치성 치조융기의 상세불명 장애""]",64,77
unique_disease_codes,AM351,"[""(양방)기타 중복증후군""]",63,1109
unique_disease_codes,AG1228,"[""(양방)기타 및 상세불명의 운동신경세포병""]",63,703
unique_disease_codes,AE115,"[""(양방)말초순환계 합병증을 동반한 2형 당뇨병""]",63,599
unique_disease_codes,BR102,"[""(한방)골반 및 회음부 통증""]",63,414
unique_disease_codes,BS330,"[""(한방)요추간판의 외상성 파열""]",63,404
unique_disease_codes,AI4221,"[""(양방)심첨부 비대성 심근병증""]",63,352
unique_disease_codes,BR568,"[""(한방)기타 및 상세불명의 경련""]",63,346
unique_disease_codes,AT828,"[""(양방)심장 및 혈관 인공삽입장치 삽입물 및 이식편의 기타 명시된 합병증"",""(양방)심장 및 혈관 인공삽입장치, 삽입물 및 이식편의 기타 명시된 합병증""]",63,332
unique_disease_codes,AH3302,"[""(양방)거대찢김이 있는 망막박리""]",63,298
unique_disease_codes,AF40,"[""(양방)공포성 불안장애""]",63,295
unique_disease_codes,BN308,"[""(한방)기타 방광염""]",63,294
unique_disease_codes,BR5099,"[""(한방)상세불명의 열""]",63,278
unique_disease_codes,BE1164,"[""(한방)혈당조절이 되지 않은 2형 당뇨병""]",63,239
unique_disease_codes,AM4035,"[""(양방)편평등증후군 흉요추부"",""(양방)편평등증후군, 흉요추부""]",63,236
unique_disease_codes,AM4895,"[""(양방)상세불명의 척추병증, 흉요추부"",""(양방)상세불명의 척추병증 흉요추부""]",63,208
unique_disease_codes,AM72939,"[""(양방)상세불명의 섬유모세포 장애, 아래팔"",""(양방)상세불명의 섬유모세포 장애 아래팔""]",63,197
unique_disease_codes,BS8638,"[""(한방)아래다리 부위의 비골근육군의 근육 및 힘줄의 손상 기타 및 상세불명의 손상"",""(한방)아래다리 부위의 비골근육군의 근육 및 힘줄의 손상, 기타 및 상세불명의 손상""]",63,185
unique_disease_codes,AM2359,"[""(양방)무릎의 만성 불안정, 상세불명의 연골 또는 인대"",""(양방)무릎의 만성 불안정 상세불명의 연골 또는 인대""]",63,185
unique_disease_codes,AM2499,"[""(양방)상세불명의 관절장애, 상세불명 부분"",""(양방)상세불명의 관절장애 상세불명 부분""]",63,169
unique_disease_codes,AJ0511,"[""(양방)폐색을 동반한 급성 후두개염""]",63,167
unique_disease_codes,AL430,"[""(양방)비대성 편평태선""]",63,154
unique_disease_codes,AD77,"[""(양방)달리 분류된 질환에서 혈액 및 조혈기관의 기타 장애""]",63,146
unique_disease_codes,AN909,"[""(양방)외음 및 회음의 상세불명의 비염증성 장애""]",63,134
unique_disease_codes,AH511,"[""(양방)눈모음기능 부전 및 과다""]",63,128
unique_disease_codes,AF131,"[""(양방)진정제 또는 수면제의 유해한 사용""]",63,126
unique_disease_codes,C110,"[""(약국)호흡기계/복부팽만""]",63,123
unique_disease_codes,AM06970,"[""(양방)경도 상세불명의 류마티스관절염 발목 및 발"",""(양방)경도 상세불명의 류마티스관절염, 발목 및 발""]",63,84
unique_disease_codes,AR07,"[""(양방)목구멍 및 가슴의 통증""]",63,83
unique_disease_codes,AM340,"[""(양방)진행성 전신경화증""]",62,1547
unique_disease_codes,AZ947,"[""(양방)각막이식상태""]",62,745
unique_disease_codes,AJ4492,"[""(양방)상세불명의 만성 폐쇄성 폐질환 중증"",""(양방)상세불명의 만성 폐쇄성 폐질환, 중증""]",62,574
unique_disease_codes,AS7220,"[""(양방)전자하골절, 폐쇄성"",""(양방)전자하골절 폐쇄성""]",62,372
unique_disease_codes,BG551,"[""(한방)추간판 장애에서의 신경근 및 신경총 압박(M50-M51†)""]",62,368
unique_disease_codes,AK513,"[""(양방)궤양성 (만성) 직장구불결장염""]",62,367
unique_disease_codes,AH663,"[""(양방)기타 만성 화농성 중이염""]",62,353
unique_disease_codes,BM229,"[""(한방)무릎뼈의 상세불명 장애""]",62,340
unique_disease_codes,AM6516,"[""(양방)기타 감염성 (힘줄)윤활막염 아래다리"",""(양방)기타 감염성 (힘줄)윤활막염, 아래다리""]",62,300
unique_disease_codes,AS654,"[""(양방)엄지손가락의 혈관의 손상""]",62,299
unique_disease_codes,AD638,"[""(양방)달리 분류된 기타 만성 질환에서의 빈혈""]",62,297
unique_disease_codes,AG402,"[""(양방)복합부분발작을 동반한 국소화-관련 (초점성)(부분적) 증상성 뇌전증 및 뇌전증증후군""]",62,284
unique_disease_codes,AE062,"[""(양방)일과성 갑상선독증을 동반한 만성 갑상선염""]",62,274
unique_disease_codes,BU760,"[""(한방)방광허한증(膀胱虛寒證)""]",62,254
unique_disease_codes,AR454,"[""(양방)자극과민성 및 분노""]",62,253
unique_disease_codes,AD200,"[""(양방)후복막의 양성 신생물""]",62,242
unique_disease_codes,AM45,"[""(양방)강직척추염""]",62,223
unique_disease_codes,AK224,"[""(양방)식도의 운동장애""]",62,213
unique_disease_codes,BS8351,"[""(한방)후십자인대의 염좌 및 긴장""]",62,209
unique_disease_codes,AI792,"[""(양방)달리 분류된 질환에서의 말초맥관병증""]",62,190
unique_disease_codes,AS648,"[""(양방)손목 및 손 부위의 기타 신경손상""]",62,188
unique_disease_codes,AM234,"[""(양방)무릎안의 유리체""]",62,185
unique_disease_codes,AM7789,"[""(양방)달리 분류되지 않은 기타 골부착부병증 상세불명 부분"",""(양방)달리 분류되지 않은 기타 골부착부병증, 상세불명 부분""]",62,183
unique_disease_codes,AK561,"[""(양방)중첩""]",62,169
unique_disease_codes,AM4006,"[""(양방)체위성 척주후만증, 요추부"",""(양방)체위성 척주후만증 요추부""]",62,161
unique_disease_codes,AM5385,"[""(양방)기타 명시된 등병증 흉요추부"",""(양방)기타 명시된 등병증, 흉요추부""]",62,153
unique_disease_codes,BM7087,"[""(한방)사용 과용 및 압박에 관련된 기타 연조직장애 발목 및 발"",""(한방)사용, 과용 및 압박에 관련된 기타 연조직장애, 발목 및 발""]",62,149
unique_disease_codes,BR635,"[""(한방)이상체중증가""]",62,145
unique_disease_codes,AM72900,"[""(양방)근막염 NOS, 여러 부위"",""(양방)근막염 NOS 여러 부위""]",62,142
unique_disease_codes,AH6601,"[""(양방)자발적 고막파열을 동반한 급성 화농성 중이염""]",62,138
unique_disease_codes,AS5252,"[""(양방)등쪽 경사를 동반한 요골 하단의 골절""]",62,127
unique_disease_codes,AT2007,"[""(양방)머리 및 목의 상세불명 정도의 화상 머리 얼굴 목의 여러 부위"",""(양방)머리 및 목의 상세불명 정도의 화상, 머리, 얼굴, 목의 여러 부위""]",62,99
unique_disease_codes,AS6083,"[""(양방)손목 및 손의 기타 표재성 손상, 표재성 이물(파편)"",""(양방)손목 및 손의 기타 표재성 손상 표재성 이물(파편)""]",62,98
unique_disease_codes,C624,"[""(약국)눈 및 눈부속기/소양감""]",62,96
unique_disease_codes,AL590,"[""(양방)열성 홍반[열성 피부염]""]",62,96
unique_disease_codes,AS6088,"[""(양방)손목 및 손의 기타 표재성 손상 기타 손상"",""(양방)손목 및 손의 기타 표재성 손상, 기타 손상""]",62,95
unique_disease_codes,AT71,"[""(양방)질식""]",62,76
unique_disease_codes,AZ369,"[""(양방)상세불명의 출산전 선별검사""]",62,69
unique_disease_codes,AI01,"[""(양방)심장 침범이 있는 류마티스열""]",62,68
unique_disease_codes,AG710,"[""(양방)근디스트로피""]",61,1414
unique_disease_codes,AM0739,"[""(양방)기타 건선관절병증(L40.5†) 상세불명 부분"",""(양방)기타 건선관절병증(L40.5†), 상세불명 부분""]",61,898
unique_disease_codes,BL4008,"[""(한방)기타 및 상세불명의 보통건선""]",61,469
unique_disease_codes,AC5080,"[""(양방)유방의 중복병변의 악성 신생물 오른쪽"",""(양방)유방의 중복병변의 악성 신생물, 오른쪽""]",61,456
unique_disease_codes,AZ950,"[""(양방)심장전자장치의 존재""]",61,425
unique_disease_codes,AH308,"[""(양방)기타 맥락망막염증""]",61,362
unique_disease_codes,AS9332,"[""(양방)족근골중족골(관절)의 탈구""]",61,323
unique_disease_codes,AM8416,"[""(양방)골절불유합(가관절증), 아래다리"",""(양방)골절불유합(가관절증) 아래다리""]",61,322
unique_disease_codes,BS8200,"[""(한방)무릎뼈의 골절, 폐쇄성"",""(한방)무릎뼈의 골절 폐쇄성""]",61,315
