category,name,code,patient_count,occurrence_count,first_occurrence,last_occurrence
unique_diseases,(양방)상세불명의 심근병증,AI429,75,355,20200608,20250430
unique_diseases,(한방)무릎의 상세불명의 내부장애 상세불명의 연골 또는 인대,BM2399,75,319,20201116,20250203
unique_diseases,(한방)상세불명의 신경통 및 신경염 발목 및 발,BM7927,75,272,20210406,20250203
unique_diseases,(양방)달리 분류된 기타 질환에서의 다발신경병증,AG638,75,267,20200121,20250603
unique_diseases,(한방)구취증,BR196,75,267,20200312,20250415
unique_diseases,(한방)대퇴의 내전근 및 힘줄의 손상 기타 및 상세불명의 손상,BS7628,75,218,20220103,20250516
unique_diseases,(양방)종격의 행동양식 불명 또는 미상의 신생물,AD383,75,216,20200201,20250207
unique_diseases,(한방)기타 수면장애,BG478,75,207,20200128,20250102
unique_diseases,"(양방)윤활막 및 힘줄의 기타 명시된 장애, 아래팔",AM6783,75,187,20200102,20240805
unique_diseases,(양방)각막조직의 변화,AH183,75,186,20200119,20250110
unique_diseases,"(양방)좌골신경통을 동반한 요통, 흉요추부",AM5445,75,169,20200131,20240909
unique_diseases,(양방)상세불명의 난소 난관 및 넓은인대의 비염증성 장애,AN839,75,159,20210601,20250604
unique_diseases,(양방)기타 클라미디아질환,AA748,75,142,20200207,20250417
unique_diseases,(양방)격자형망막변성,AH3540,75,141,20200102,20250315
unique_diseases,(양방)달리 분류된 기타 질환에서의 홍반,AL548,75,140,20211101,20250620
unique_diseases,(양방)상세불명의 천포창,AL109,75,117,20200423,20250502
unique_diseases,(양방)상세불명의 예방적 조치,AZ299,75,115,20200201,20250225
unique_diseases,(양방)지루피부염,AL21,75,114,20200103,20241028
unique_diseases,(양방)외상과 연관된 상세불명의 잇몸 및 자연치아치조융기의 병변,AK0629,75,92,20210221,20250513
unique_diseases,(양방)상세불명의 간의 악성 신생물,AC229,74,794,20200201,20250520
unique_diseases,(한방)동전모양피부염,BL300,74,777,20200127,20250424
unique_diseases,(양방)대동맥판협착,AI350,74,776,20200115,20250618
unique_diseases,(양방)운동과다장애,AF90,74,612,20200206,20250702
unique_diseases,(양방)관절의 구축 아래팔,AM2453,74,485,20210118,20250528
unique_diseases,"(한방)근육의 상세불명 장애, 어깨부분",BM6291,74,367,20200127,20240702
unique_diseases,(한방)콜린성 두드러기,BL505,74,354,20200511,20250614
unique_diseases,(한방)근육의 구축 골반 부분 및 대퇴,BM6245,74,344,20210104,20250620
unique_diseases,(양방)아가미틈새의 동 누공 및 낭,AQ180,74,293,20210419,20250224
unique_diseases,(한방)위 및 십이지장의 상세불명 질환,BK319,74,250,20200410,20250218
unique_diseases,(한방)상세불명의 윤활막염 및 힘줄윤활막염 아래팔,BM6593,74,238,20210719,20250619
unique_diseases,"(한방)근근막통증후군, 손",BM79140,74,232,20200131,20240729
unique_diseases,(양방)재발성으로 명시되어 있지 않은 폐색 또는 괴저가 없는 양쪽 사타구니탈장,AK4020,74,214,20210608,20250508
unique_diseases,(양방)섬유근통 발목 및 발,AM7977,74,199,20210113,20250719
unique_diseases,"(양방)윤활막 및 힘줄의 기타 명시된 장애, 발목 및 발",AM6787,74,190,20200130,20240210
unique_diseases,"(양방)노년성 핵백내장, 오른쪽",AH2510,74,184,20200203,20240828
unique_diseases,"(양방)근막염 NOS, 골반 부분 및 대퇴",AM72950,74,176,20200106,20240129
unique_diseases,(양방)상세불명의 면역결핍,AD849,74,157,20200117,20250509
unique_diseases,(한방)구토를 동반한 구역,BR113,74,152,20200224,20250423
unique_diseases,(양방)칸디다 방광염(N33.8*) 및 요도염(N37.0*),AB3740,74,150,20200827,20250323
unique_diseases,"(양방)기타 명시된 관절장애, 여러 부위",AM2580,74,135,20200211,20231117
unique_diseases,(양방)감각과민,AR203,74,129,20200911,20250530
unique_diseases,"(양방)복부, 아래등 및 골반의 기타 표재성 손상",AS308,74,126,20210108,20231228
unique_diseases,(양방)기타 명시된 출혈성 병태,AD698,74,120,20200429,20241205
unique_diseases,(양방)기타 명시된 관절장애,AM258,74,112,20210102,20250602
unique_diseases,"(양방)상세불명의 위의 악성 신생물, 조기",AC1690,73,752,20200102,20241023
unique_diseases,(양방)상세불명의 부갑상선기능저하증,AE209,73,426,20200114,20250610
unique_diseases,(양방)누공이 없는 농흉,AJ869,73,347,20200221,20250523
unique_diseases,(양방)상세불명의 신경근 및 신경총 장애,AG549,73,342,20200107,20250507
unique_diseases,(양방)달리 분류되지 않은 관절의 경직 발목 및 발,AM2567,73,330,20210625,20250628
unique_diseases,(한방)전신다한증,BR611,73,283,20200227,20241128
unique_diseases,(양방)아래팔 부위의 다발성 근육 및 힘줄의 손상 기타 및 상세불명의 손상,AS5678,73,276,20210114,20250414
unique_diseases,(양방)특발성 통풍 골반 부분 및 대퇴,AM1005,73,247,20210615,20250508
unique_diseases,(양방)견갑골 몸통의 골절 폐쇄성,AS42130,73,245,20201028,20250630
unique_diseases,"(양방)상세불명의 척추증, 흉추부",AM4794,73,218,20200114,20240318
unique_diseases,"(양방)달리 분류되지 않은 기타 골부착부병증, 손",AM7784,73,211,20200108,20241022
unique_diseases,(양방)기타 화학요법을 위하여 보건서비스와 접하고 있는 사람,AZ512,73,204,20210114,20250324
unique_diseases,(양방)상세불명의 연조직장애 발목 및 발,AM7997,73,185,20211206,20250217
unique_diseases,(양방)상세불명의 섬유모세포 장애 아래다리,AM72969,73,183,20211023,20250430
unique_diseases,(양방)기타 명시된 비독성 고이터,AE048,73,178,20200116,20250412
unique_diseases,(양방)다른 장에서 분류된 질환의 원인으로서의 코로나바이러스,AB972,73,176,20210222,20240807
unique_diseases,(양방)음식물을 제외한 식물에 의한 상세불명의 접촉피부염,AL255,73,147,20200203,20250629
unique_diseases,(양방)무릎의 (전)(후)십자인대를 침범한 염좌 및 긴장,AS835,73,142,20200208,20250102
unique_diseases,(한방)상세불명 늑골의 다발골절 폐쇄성,BS22490,73,139,20210614,20250422
unique_diseases,(양방)귀인두관염,AH680,73,127,20200703,20250409
unique_diseases,(양방)유방의 성형수술을 포함한 추적치료를 위하여 보건서비스와 접하고 있는 사람,AZ421,73,127,20200213,20250513
unique_diseases,"(양방)알레르기성(점액성)(혈액성)(장액성) 급성 및 아급성 중이염, 한쪽 또는 상세불명",AH65100,73,121,20200114,20240416
unique_diseases,(양방)기타 이유로 실행되지 못한 처치를 위하여 보건서비스와 접하고 있는 사람,AZ538,73,95,20210621,20250408
unique_diseases,(양방)기타 바다동물과의 접촉의 독성효과,AT636,73,94,20200815,20241109
unique_diseases,(양방)장수말벌 말벌 및 꿀벌과 접촉 기타 명시된 장소,AX238,73,77,20210727,20241021
unique_diseases,(양방)뇌내출혈의 후유증,AI691,72,625,20201015,20250716
unique_diseases,(양방)국소적 피부경화증,AL940,72,621,20200409,20250610
unique_diseases,"(양방)무릎의 만성 불안정, 전십자인대",AM2353,72,439,20200120,20240214
unique_diseases,(양방)췌장의 가성낭,AK863,72,430,20200709,20250609
unique_diseases,(양방)알코올의 금단상태,AF103,72,408,20200206,20250405
unique_diseases,"(양방)어깨 및 위팔 부위의 상세불명의 근육 및 힘줄의 손상, 기타 및 상세불명의 손상",AS4698,72,342,20200113,20240729
unique_diseases,(양방)복수를 동반한 알코올성 간염,AK7011,72,333,20200416,20250131
unique_diseases,(양방)사지의 상세불명의 후천변형 상세불명 부분,AM2199,72,325,20211014,20250404
unique_diseases,(양방)관절안의 유리체 아래다리,AM2406,72,317,20210222,20250306
unique_diseases,(한방)신경뿌리병증 요천부,BM5417,72,303,20211130,20250501
unique_diseases,"(양방)달리 분류되지 않은 스트레스골절, 아래다리",AM8436,72,300,20200106,20240307
unique_diseases,(양방)어깨 및 위팔 부위의 다발성 근육 및 힘줄의 손상 기타 및 상세불명의 손상,AS4678,72,259,20211103,20250331
unique_diseases,(양방)자율신경성 반사이상,AG904,72,244,20200106,20250123
unique_diseases,(양방)요도의 양성 신생물,AD304,72,239,20200113,20241217
unique_diseases,(한방)목 및 등을 침범하는 지방층염 척추의 여러 부위,BM5400,72,227,20201020,20241005
unique_diseases,(양방)뇌전증,AG40,72,223,20200406,20250611
unique_diseases,(양방)달리 분류되지 않은 관절의 경직 여러 부위,AM2560,72,218,20211103,20250203
unique_diseases,(양방)윤활막 및 힘줄의 기타 명시된 장애 골반 부분 및 대퇴,AM6785,72,218,20220108,20241216
unique_diseases,(양방)각막 변성,AH184,72,209,20200104,20250528
unique_diseases,(양방)연조직내의 잔류이물 골반 부분 및 대퇴,AM7955,72,195,20201109,20250707
unique_diseases,"(양방)상세불명의 등병증, 요추부",AM5396,72,191,20200106,20240408
unique_diseases,(양방)기타 및 상세불명의 뇌혈관질환의 후유증,AI698,72,175,20200811,20250416
unique_diseases,"(양방)윤활막 및 힘줄의 기타 명시된 장애, 손",AM6784,72,155,20200113,20241230
unique_diseases,(양방)자궁의 기타 중복,AQ512,72,142,20200619,20250221
unique_diseases,"(양방)사용, 과용 및 압박에 관련된 기타 연조직장애, 아래팔",AM7083,72,141,20200122,20240129
unique_diseases,(양방)요의 세포학적 및 조직학적 검사상 이상소견,AR828,72,134,20200429,20250324
unique_diseases,(양방)기타 에크린땀샘장애,AL748,72,127,20200502,20241126
unique_diseases,(양방)기타 중수골 목의 골절,AS6234,72,119,20200331,20250526
unique_diseases,(양방)근육의 상세불명 장애 기타 부분,AM6298,72,118,20220113,20250408
unique_diseases,(양방)요추 및 골반의 관절 및 인대의 탈구 염좌 및 긴장,AS33,72,102,20210202,20250429
unique_diseases,(양방)달리 분류된 기타 질환에서의 요로의 결석,AN228,72,96,20200831,20250430
unique_diseases,"(양방)인두의 이물, 상세불명의 이물",AT1729,72,87,20200109,20201222
unique_diseases,(양방)상세불명의 골수형성이상증후군,AD469,71,2595,20200120,20250606
unique_diseases,(양방)승모판협착,AI050,71,1109,20200110,20250725
unique_diseases,(양방)달리 분류되지 않은 기타 명시된 합병증을 동반한 1형 당뇨병,AE1068,71,836,20200121,20250523
unique_diseases,(한방)상세불명의 비흉터성 모발손실,BL659,71,740,20200128,20250525
unique_diseases,(양방)승모판탈출,AI341,71,502,20200121,20250715
unique_diseases,(양방)상세불명의 원발성 폐쇄우각녹내장,AH4029,71,321,20200130,20250519
unique_diseases,(양방)괴저를 동반하지 않은 대동맥의 죽상경화증,AI7000,71,319,20200114,20250407
unique_diseases,(한방)만성 두드러기,BL5080,71,300,20200110,20241230
unique_diseases,(양방)여러 약물 사용 및 기타 정신활성물질의 유해한 사용,AF191,71,280,20200227,20250616
unique_diseases,"(양방)척추성 골부착부병증, 경부",AM4602,71,269,20200301,20240909
unique_diseases,(양방)상세불명 기타 명시된 류마티스관절염 손,AM06849,71,257,20211216,20250215
unique_diseases,(양방)기타 감염성 (힘줄)윤활막염 손,AM6514,71,248,20210616,20250416
unique_diseases,(양방)농양을 동반한 부고환-고환염,AN4502,71,216,20200103,20250407
unique_diseases,(양방)발목 및 발 부위 발가락의 장굴근의 근육 및 힘줄의 손상 기타 및 상세불명의 손상,AS9608,71,209,20211015,20250530
unique_diseases,(양방)기타 명시된 수포성 장애,AL138,71,197,20200430,20250508
unique_diseases,(양방)천공이 있는 급성 위궤양,AK2511,71,196,20200204,20250114
unique_diseases,(양방)자궁경부의 기타 이상에 대한 산모관리 임신 22주 이상 ~ 34주 미만,AO3441,71,191,20200926,20250415
unique_diseases,(양방)이차성 감염성 홍채섬모체염,AH2002,71,190,20200103,20250423
unique_diseases,"(양방)엉덩이의 근육 및 힘줄의 손상, 기타 및 상세불명의 손상",AS7608,71,183,20200103,20231124
unique_diseases,(양방)안와의 상세불명 장애,AH059,71,182,20200501,20250416
unique_diseases,(한방)기타 윤활막염 및 힘줄윤활막염 아래팔,BM6583,71,181,20210430,20250513
unique_diseases,(양방)강내로의 열린상처가 없는 비장의 손상,AS3600,71,180,20210119,20250310
unique_diseases,"(양방)기타 척추증, 상세불명의 부위",AM4789,71,164,20200416,20240701
unique_diseases,(양방)상세불명의 연조직장애 손,AM7994,71,156,20211203,20250428
unique_diseases,(한방)근육의 구축 기타 부분,BM6248,71,151,20210517,20250330
unique_diseases,"(양방)상세불명의 척추증, 상세불명의 부위",AM4799,71,146,20200108,20241104
unique_diseases,(양방)송과선의 양성 신생물,AD354,71,128,20200304,20241224
unique_diseases,(한방)식욕부진,BR630,71,124,20201004,20250306
unique_diseases,(양방)급성 유돌염,AH700,71,122,20200401,20250304
unique_diseases,(양방)담낭염이 없는 담낭의 결석,AK802,71,120,20200102,20250524
unique_diseases,(양방)둔부태위로 인한 난산,AO641,71,85,20200911,20250425
unique_diseases,(양방)태아스트레스의 기타 증거가 합병된 진통 및 분만,AO688,71,85,20200204,20241113
unique_diseases,(양방)달리 분류되지 않은 통증,AR52,71,81,20200527,20250430
unique_diseases,(양방)치아우식,AK02,71,76,20200218,20250520
unique_diseases,(양방)귀밑샘의 악성 신생물,AC07,70,1375,20200212,20250630
unique_diseases,(양방)적대적 반항장애,AF913,70,605,20200117,20250528
unique_diseases,(양방)상세불명의 뇌성마비,AG809,70,604,20200121,20250522
unique_diseases,(양방)달리 분류되지 않은 관절의 경직 아래다리,AM2566,70,536,20211208,20250609
unique_diseases,(한방)상세불명의 척추증 경부,BM4792,70,382,20200923,20250529
unique_diseases,(한방)손가락의 연조직염,BL0300,70,377,20200115,20250213
unique_diseases,(양방)위팔 부위의 요골신경의 손상,AS442,70,375,20210506,20250424
unique_diseases,(양방)요추 및 천추의 신경근 손상,AS342,70,322,20200529,20250222
unique_diseases,(양방)신경병성 관절병증,AM146,70,276,20200408,20250607
unique_diseases,"(양방)무릎의 기타 내부장애, 전십자인대",AM2383,70,250,20200214,20231211
unique_diseases,(양방)달리 분류되지 않은 관절의 병적 탈구 및 불완전탈구 어깨부분,AM2431,70,234,20210804,20250628
unique_diseases,"(양방)골반기관의 상세불명 이상에 대한 산모관리, 임신 22주 미만",AO3490,70,231,20200111,20231215
unique_diseases,(양방)기타 여성골반염증질환,AN73,70,209,20200114,20250204
unique_diseases,"(양방)아래다리 부위의 비골근육군의 근육 및 힘줄의 손상, 기타 및 상세불명의 손상",AS8638,70,207,20200113,20231208
unique_diseases,"(양방)상세불명의 윤활막염 및 힘줄윤활막염, 상세불명 부분",AM6599,70,185,20200102,20241022
